UNITID,EFRES01,EFRES02 
206349,1,1
206349,84,83
206349,1,1
206349,101,100
206349,2,0
206349,103,100
206491,1,1
206491,1,1
206491,9,9
206491,2,2
206491,1,1
206491,38,33
206491,1,1
206491,14,11
206491,2,2
206491,1,1
206491,70,62
206491,70,62
206525,1,1
206525,3,3
206525,2,2
206525,3,3
206525,13,13
206525,1,1
206525,18,18
206525,31,31
206525,8,8
206525,2,2
206525,5,5
206525,3,3
206525,24,24
206525,2,2
206525,1,1
206525,1,1
206525,1,1
206525,1,1
206525,8,8
206525,2,2
206525,375,374
206525,18,18
206525,1,1
206525,2,2
206525,1,1
206525,5,5
206525,1,1
206525,4,4
206525,537,536
206525,12,12
206525,549,548
206589,2,0
206589,27,0
206589,4,0
206589,4,0
206589,1,0
206589,3,0
206589,4,0
206589,12,0
206589,1,0
206589,24,0
206589,9,0
206589,1,0
206589,1,0
206589,10,0
206589,1,0
206589,2,0
206589,17,0
206589,12,0
206589,32,0
206589,8,0
206589,7,0
206589,3,0
206589,15,0
206589,1,0
206589,26,0
206589,6,0
206589,6,0
206589,216,0
206589,1,0
206589,33,0
206589,2,0
206589,1,0
206589,6,0
206589,6,0
206589,1,0
206589,5,0
206589,4,0
206589,3,0
206589,2,0
206589,6,0
206589,525,0
206589,1,0
206589,1,0
206589,34,
206589,560,0
206604,1,1
206604,4,4
206604,4,2
206604,1,1
206604,7,7
206604,1,1
206604,3,3
206604,16,15
206604,4,4
206604,1,1
206604,3,3
206604,3,3
206604,1,1
206604,2,1
206604,1,1
206604,3,3
206604,1,1
206604,2037,1925
206604,1,1
206604,3,3
206604,1,1
206604,6,6
206604,1,1
206604,1,0
206604,1,1
206604,3,2
206604,2,2
206604,2112,1994
206604,1,1
206604,1,1
206604,71,6
206604,2184,2001
206613,5,5
206613,215,184
206613,220,189
206613,220,189
206622,1,0
206622,7,5
206622,1,0
206622,25,19
206622,16,16
206622,10,10
206622,10,9
206622,7,6
206622,1,1
206622,1,1
206622,98,89
206622,112,74
206622,4,4
206622,3,3
206622,68,67
206622,3,3
206622,16,13
206622,19,19
206622,46,35
206622,11,11
206622,30,28
206622,1,1
206622,1,1
206622,5,5
206622,13,13
206622,47,46
206622,3,3
206622,588,547
206622,1,1
206622,41,38
206622,1,1
206622,14,13
206622,13,13
206622,9,9
206622,7,6
206622,7,6
206622,18,15
206622,7,5
206622,1265,1136
206622,24,11
206622,1289,1147
206631,66,12
206631,66,12
206631,66,12
206695,1,1
206695,6,6
206695,1,1
206695,10,9
206695,3,3
206695,2,2
206695,2,2
206695,1,1
206695,7,6
206695,2,2
206695,1,0
206695,5,5
206695,3,3
206695,1,0
206695,1800,1511
206695,223,207
206695,1,1
206695,1,1
206695,4,4
206695,1,1
206695,2,2
206695,2077,1768
206695,13,5
206695,2090,1773
206835,2,1
206835,4,4
206835,3,2
206835,2,2
206835,1,1
206835,1,1
206835,1,1
206835,11,10
206835,3,3
206835,1,1
206835,79,63
206835,1,1
206835,5,4
206835,1,1
206835,58,58
206835,2,2
206835,1,1
206835,176,156
206835,13,
206835,189,156
206914,1,1
206914,1,1
206914,2,2
206914,5,4
206914,1,1
206914,4,3
206914,2,2
206914,3,2
206914,2,1
206914,3,2
206914,1,1
206914,1,0
206914,1,1
206914,3,2
206914,1,1
206914,2,1
206914,1,0
206914,818,603
206914,1,1
206914,2,2
206914,48,41
206914,1,1
206914,8,5
206914,912,678
206914,34,23
206914,946,701
206923,96,13
206923,3,0
206923,1,0
206923,1,0
206923,3,2
206923,3,3
206923,1,0
206923,2,1
206923,602,260
206923,4,2
206923,716,281
206923,23,3
206923,1,
206923,740,284
206932,23,4
206932,23,4
206932,23,4
206941,2,1
206941,2,2
206941,2,1
206941,2,2
206941,5,4
206941,1,0
206941,2,2
206941,1,1
206941,6,4
206941,2,2
206941,1,1
206941,3,3
206941,1,1
206941,1,0
206941,3,3
206941,1,1
206941,1998,1702
206941,1,1
206941,36,33
206941,1,1
206941,1,1
206941,2072,1766
206941,151,52
206941,2223,1818
206996,2,1
206996,8,8
206996,3,2
206996,1,1
206996,1,1
206996,1,1
206996,1,1
206996,2,2
206996,1,1
206996,1,1
206996,2,2
206996,2,2
206996,1,1
206996,1,1
206996,533,257
206996,7,5
206996,15,9
206996,582,296
206996,17,8
206996,4,
206996,603,304
207041,1,0
207041,1,1
207041,544,478
207041,4,4
207041,550,483
207041,19,1
207041,43,
207041,612,484
207050,4,4
207050,1,1
207050,2,2
207050,333,207
207050,3,2
207050,4,4
207050,347,220
207050,347,220
207069,1,1
207069,1,1
207069,2,2
207069,1,1
207069,2,2
207069,2,2
207069,1,1
207069,1,0
207069,1,1
207069,2,0
207069,380,262
207069,12,11
207069,1,1
207069,407,285
207069,1,1
207069,6,
207069,414,286
207157,1,1
207157,2,1
207157,1,0
207157,2,1
207157,26,21
207157,8,7
207157,40,31
207157,1,0
207157,41,31
207209,1,1
207209,2,2
207209,4,4
207209,60,50
207209,11,10
207209,1,1
207209,1,1
207209,1,1
207209,1,1
207209,18,17
207209,10,10
207209,9,9
207209,4,4
207209,1,1
207209,36,33
207209,2,0
207209,1,1
207209,303,261
207209,5,4
207209,110,105
207209,10,10
207209,2,2
207209,593,528
207209,5,
207209,598,528
207236,1,0
207236,1,0
207236,1,0
207236,1,0
207236,1,1
207236,1,0
207236,2,1
207236,1,0
207236,1,1
207236,1,1
207236,2,0
207236,555,295
207236,1,1
207236,26,18
207236,3,3
207236,2,0
207236,1,0
207236,601,321
207236,7,1
207236,608,322
207263,23,17
207263,3,1
207263,3,2
207263,1,1
207263,2,2
207263,1,0
207263,1,1
207263,2,2
207263,1,1
207263,1,1
207263,1,1
207263,1,1
207263,783,683
207263,27,24
207263,1,0
207263,851,737
207263,21,5
207263,872,742
207281,6,5
207281,2,2
207281,1,1
207281,1,1
207281,3,3
207281,1,1
207281,2,1
207281,1,1
207281,2,2
207281,1,0
207281,1,1
207281,1,1
207281,2,2
207281,3,2
207281,938,661
207281,22,15
207281,987,699
207281,17,12
207281,1004,711
207290,1,0
207290,33,23
207290,5,3
207290,1,1
207290,1,0
207290,1,1
207290,3,3
207290,6,3
207290,3,3
207290,35,26
207290,2,2
207290,2,2
207290,1,1
207290,62,51
207290,2,2
207290,1,1
207290,1,0
207290,566,409
207290,1,1
207290,1,0
207290,1,1
207290,12,11
207290,1,1
207290,2,1
207290,744,546
207290,39,23
207290,5,
207290,788,569
207306,1,1
207306,3,3
207306,3,3
207306,14,14
207306,1,1
207306,4,4
207306,29,27
207306,2,2
207306,1,1
207306,2,2
207306,1,1
207306,1,1
207306,1,0
207306,300,267
207306,31,31
207306,1,1
207306,395,359
207306,36,22
207306,431,381
207324,2,2
207324,2,2
207324,3,3
207324,8,8
207324,23,20
207324,13,13
207324,1,1
207324,3,2
207324,2,2
207324,3,3
207324,2,1
207324,1,1
207324,4,4
207324,20,19
207324,1,1
207324,1,1
207324,1,1
207324,6,5
207324,1,0
207324,9,9
207324,4,4
207324,6,6
207324,1,1
207324,1,1
207324,3,3
207324,2,1
207324,215,206
207324,13,13
207324,2,1
207324,3,3
207324,2,2
207324,121,118
207324,4,4
207324,12,12
207324,1,1
207324,3,3
207324,499,477
207324,27,22
207324,4,
207324,530,499
207351,1,1
207351,6,6
207351,1,1
207351,2,1
207351,14,14
207351,1,0
207351,1,1
207351,1,1
207351,1,1
207351,23,21
207351,2,2
207351,1,1
207351,13,13
207351,125,114
207351,1,1
207351,79,71
207351,2,1
207351,1,1
207351,275,251
207351,3,3
207351,278,254
207388,1,1
207388,3,3
207388,4,4
207388,24,24
207388,35,35
207388,26,26
207388,4,3
207388,2,1
207388,1,1
207388,6,5
207388,4,3
207388,1,1
207388,1,1
207388,27,27
207388,7,7
207388,2,2
207388,86,84
207388,7,7
207388,3,3
207388,5,5
207388,1,1
207388,10,9
207388,49,49
207388,1,1
207388,2,2
207388,6,5
207388,1,1
207388,5,5
207388,8,8
207388,6,6
207388,4,4
207388,9,9
207388,2478,2411
207388,3,3
207388,3,2
207388,1,1
207388,3,3
207388,6,6
207388,916,911
207388,3,3
207388,11,10
207388,4,4
207388,5,5
207388,4,4
207388,3788,3706
207388,52,41
207388,11,
207388,3851,3747
207397,3,1
207397,1,0
207397,1,0
207397,981,587
207397,2,2
207397,988,590
207397,988,590
207449,1,0
207449,1,1
207449,1,0
207449,12,5
207449,2,0
207449,1,1
207449,1,0
207449,2,0
207449,2,0
207449,10,0
207449,5,2
207449,1,0
207449,2,0
207449,3,0
207449,2,1
207449,2,0
207449,1,0
207449,1,1
207449,1,1
207449,1,0
207449,1767,895
207449,1,0
207449,1,0
207449,1,1
207449,9,3
207449,1,1
207449,372,242
207449,2204,1154
207449,213,98
207449,2417,1252
207458,2,2
207458,1,1
207458,8,7
207458,8,8
207458,8,8
207458,7,7
207458,5,5
207458,1,1
207458,2,2
207458,10,10
207458,2,2
207458,19,19
207458,2,2
207458,4,3
207458,1,1
207458,1,1
207458,3,3
207458,8,8
207458,4,4
207458,2,2
207458,1,1
207458,2,2
207458,2,2
207458,1,1
207458,1,1
207458,129,126
207458,2,2
207458,1,1
207458,2,2
207458,1,1
207458,72,70
207458,1,1
207458,3,3
207458,5,5
207458,2,2
207458,323,316
207458,20,8
207458,12,
207458,355,324
207500,4,4
207500,2,1
207500,19,19
207500,20,20
207500,52,50
207500,41,40
207500,2,2
207500,2,2
207500,14,13
207500,9,7
207500,2,2
207500,1,1
207500,26,26
207500,5,3
207500,5,5
207500,41,41
207500,3,3
207500,8,6
207500,1,1
207500,2,2
207500,1,1
207500,4,4
207500,6,6
207500,2,2
207500,24,23
207500,2,2
207500,6,6
207500,6,6
207500,2,2
207500,11,11
207500,7,7
207500,9,9
207500,7,7
207500,2,2
207500,8,8
207500,2411,2373
207500,2,2
207500,7,7
207500,1,1
207500,4,4
207500,9,9
207500,1102,1097
207500,3,3
207500,1,1
207500,7,7
207500,4,4
207500,2,2
207500,7,7
207500,4,4
207500,130,51
207500,4050,3916
207500,2,1
207500,4052,3917
207564,1,1
207564,1,0
207564,18,12
207564,6,4
207564,2,2
207564,1,1
207564,4,3
207564,13,9
207564,4,1
207564,13,12
207564,5,4
207564,1,1
207564,2,1
207564,752,337
207564,1,1
207564,2,2
207564,25,20
207564,1,1
207564,1,0
207564,16,6
207564,869,418
207564,16,5
207564,885,423
207661,5,4
207661,2,2
207661,1,1
207661,1,0
207661,2,2
207661,1,1
207661,3,3
207661,3,3
207661,1,1
207661,1,1
207661,760,561
207661,9,9
207661,789,588
207661,11,6
207661,800,594
207670,1,1
207670,2,1
207670,1,1
207670,1,1
207670,2,0
207670,1,1
207670,1,1
207670,1316,812
207670,1,0
207670,5,4
207670,1331,822
207670,3,2
207670,1334,824
207689,3,3
207689,1,1
207689,1,0
207689,1,1
207689,1,1
207689,2,2
207689,78,59
207689,31,30
207689,1,1
207689,1,1
207689,120,99
207689,3,3
207689,123,102
207722,2,2
207722,1,1
207722,2,2
207722,1,1
207722,144,131
207722,7,7
207722,157,144
207722,16,13
207722,173,157
207740,1,0
207740,9,7
207740,2,2
207740,2,2
207740,2,2
207740,2,1
207740,515,351
207740,2,1
207740,1,1
207740,20,18
207740,556,385
207740,2,2
207740,2,2
207740,20,19
207740,578,406
207847,1,1
207847,1,1
207847,1,1
207847,1,1
207847,2,2
207847,1,1
207847,1,1
207847,1,1
207847,2,2
207847,2,2
207847,397,332
207847,2,2
207847,1,1
207847,112,102
207847,525,450
207847,8,6
207847,533,456
207865,2,2
207865,1,1
207865,6,6
207865,1,1
207865,1,1
207865,7,7
207865,1,1
207865,1,1
207865,1,1
207865,1,1
207865,1,1
207865,787,705
207865,1,1
207865,1,1
207865,49,46
207865,2,2
207865,863,778
207865,35,7
207865,898,785
207935,2984,1908
207935,283,115
207935,3267,2023
207935,3267,2023
207962,4,2
207962,70,24
207962,30,7
207962,2,1
207962,7,4
207962,1,0
207962,3,2
207962,1,1
207962,1,0
207962,28,16
207962,2,1
207962,8,4
207962,1,0
207962,1,1
207962,18,9
207962,6,2
207962,2,0
207962,11,3
207962,1,0
207962,1,0
207962,176,27
207962,3,2
207962,2,1
207962,132,85
207962,5,3
207962,2,0
207962,4,4
207962,522,199
207962,522,199
207971,1,1
207971,2,2
207971,15,15
207971,14,14
207971,14,14
207971,1,1
207971,8,8
207971,1,1
207971,5,5
207971,2,2
207971,3,3
207971,36,36
207971,1,1
207971,2,2
207971,2,2
207971,4,4
207971,1,1
207971,62,62
207971,1,1
207971,3,3
207971,5,5
207971,4,4
207971,3,3
207971,3,3
207971,325,321
207971,1,1
207971,1,1
207971,6,6
207971,87,87
207971,4,4
207971,2,2
207971,619,615
207971,234,162
207971,3,
207971,856,777
208035,1,0
208035,2,1
208035,1,1
208035,1,1
208035,8,6
208035,7,5
208035,1,1
208035,1,1
208035,1,1
208035,1,1
208035,1,0
208035,2,2
208035,1,1
208035,1,1
208035,3,3
208035,10,9
208035,283,192
208035,3,1
208035,1,1
208035,6,3
208035,1,1
208035,1,1
208035,337,233
208035,7,4
208035,344,237
208239,1,1
208239,2,1
208239,1,1
208239,1,0
208239,170,111
208239,1,1
208239,1,1
208239,29,23
208239,206,139
208239,206,139
208318,2,1
208318,25,11
208318,5,1
208318,1,1
208318,13,0
208318,1,0
208318,1,1
208318,2,0
208318,1,0
208318,785,329
208318,1,0
208318,1,0
208318,1,1
208318,11,6
208318,7,2
208318,857,353
208318,857,353
208390,1,1
208390,10,1
208390,2,0
208390,2,0
208390,1,0
208390,4,0
208390,1,0
208390,1,0
208390,1,0
208390,2,0
208390,1,0
208390,1,0
208390,1469,313
208390,1,0
208390,3,0
208390,8,3
208390,3,1
208390,1511,319
208390,1511,319
208406,1,0
208406,2,1
208406,7,0
208406,1,0
208406,1,0
208406,1,0
208406,2,0
208406,1,0
208406,2,2
208406,1,0
208406,1,0
208406,1657,961
208406,1,1
208406,74,22
208406,12,0
208406,1764,987
208406,21,
208406,1785,987
208433,16,9
208433,16,9
208433,16,9
208488,3,3
208488,2,2
208488,18,18
208488,2,1
208488,13,13
208488,6,6
208488,1,1
208488,2,2
208488,115,112
208488,1,1
208488,48,45
208488,1,1
208488,212,205
208488,10,9
208488,222,214
208637,102,12
208637,8,1
208637,110,13
208637,110,13
208646,6,5
208646,2,0
208646,12,9
208646,10,10
208646,22,20
208646,2,2
208646,5,5
208646,1,0
208646,252,178
208646,1,1
208646,2,1
208646,53,48
208646,368,279
208646,1,1
208646,1,1
208646,2,1
208646,371,281
208822,13,13
208822,1,1
208822,66,66
208822,6,6
208822,1,1
208822,13,13
208822,16,16
208822,1,1
208822,1,1
208822,1,1
208822,4,4
208822,2,2
208822,2,2
208822,1,1
208822,353,353
208822,1,1
208822,113,113
208822,595,595
208822,24,24
208822,619,619
208965,75,20
208965,75,20
208965,75,20
209056,1,1
209056,2,2
209056,5,4
209056,173,166
209056,26,26
209056,2,1
209056,1,1
209056,3,2
209056,2,2
209056,7,6
209056,7,7
209056,16,15
209056,1,1
209056,1,1
209056,3,2
209056,2,2
209056,6,5
209056,3,3
209056,13,13
209056,1,0
209056,1,0
209056,4,3
209056,1,1
209056,6,4
209056,2,2
209056,4,3
209056,3,3
209056,3,3
209056,1,1
209056,58,55
209056,5,5
209056,1,1
209056,2,2
209056,20,19
209056,4,4
209056,2,2
209056,1,1
209056,50,48
209056,3,3
209056,446,420
209056,26,25
209056,1,
209056,473,445
209074,2,1
209074,34,14
209074,1,0
209074,3,1
209074,2,2
209074,1,1
209074,1,0
209074,3,2
209074,1,0
209074,1296,475
209074,1,0
209074,1,0
209074,1,0
209074,26,15
209074,1,1
209074,3,1
209074,1377,513
209074,21,1
209074,1398,514
209506,3,2
209506,2,1
209506,29,25
209506,16,10
209506,7,7
209506,2,2
209506,289,208
209506,1,1
209506,1,0
209506,1,1
209506,1,1
209506,9,7
209506,1,1
209506,362,266
209506,3,1
209506,365,267
209533,8,6
209533,1,1
209533,1,1
209533,1,1
209533,2,2
209533,1,1
209533,6,6
209533,1,1
209533,21,19
209533,21,19
209542,27,25
209542,11,10
209542,422,405
209542,17,16
209542,4,2
209542,4,3
209542,3,3
209542,60,60
209542,25,24
209542,6,5
209542,3,2
209542,3,3
209542,1,1
209542,1,1
209542,3,2
209542,2,2
209542,1,1
209542,6,5
209542,1,1
209542,7,6
209542,20,18
209542,3,3
209542,1,1
209542,2,2
209542,2,1
209542,2,2
209542,2792,2638
209542,4,2
209542,1,1
209542,2,2
209542,1,1
209542,18,15
209542,2,1
209542,6,5
209542,213,204
209542,6,6
209542,1,1
209542,7,6
209542,3690,3486
209542,2,2
209542,1,1
209542,1,1
209542,4,4
209542,131,76
209542,3825,3566
209551,4,4
209551,11,11
209551,31,30
209551,1,1
209551,1005,976
209551,53,51
209551,4,3
209551,1,1
209551,1,1
209551,7,7
209551,10,10
209551,39,35
209551,10,10
209551,23,22
209551,5,5
209551,2,2
209551,4,4
209551,1,1
209551,1,0
209551,7,6
209551,13,12
209551,8,8
209551,12,11
209551,3,3
209551,7,7
209551,32,31
209551,2,1
209551,8,8
209551,9,9
209551,6,4
209551,5,3
209551,2,1
209551,7,7
209551,2,2
209551,1956,1876
209551,5,5
209551,2,2
209551,1,1
209551,1,1
209551,39,37
209551,16,15
209551,11,10
209551,138,134
209551,1,0
209551,7,7
209551,6,5
209551,1,1
209551,3520,3381
209551,1,1
209551,1,1
209551,438,242
209551,3959,3624
209807,1,0
209807,9,9
209807,8,8
209807,2,2
209807,118,105
209807,13,13
209807,2,1
209807,2,2
209807,36,34
209807,14,14
209807,1,1
209807,1,1
209807,1,1
209807,1,0
209807,2,1
209807,3,3
209807,1,1
209807,7,6
209807,5,4
209807,3,3
209807,4,4
209807,5,2
209807,1,1
209807,1,1
209807,2,1
209807,1,1
209807,1144,1017
209807,2,2
209807,2,2
209807,1,1
209807,6,4
209807,5,5
209807,1,1
209807,82,75
209807,3,2
209807,1,1
209807,1491,1329
209807,1,1
209807,2,1
209807,1,1
209807,4,3
209807,149,68
209807,1644,1400
209940,1,0
209940,1,0
209940,17,6
209940,1,0
209940,2,2
209940,1,0
209940,779,303
209940,1,0
209940,1,0
209940,2,0
209940,5,0
209940,2,0
209940,813,311
209940,3,3
209940,816,314
209986,12,5
209986,12,5
209986,12,5
210146,15,15
210146,2,2
210146,135,126
210146,3,2
210146,19,17
210146,2,2
210146,1,1
210146,1,1
210146,12,11
210146,1,1
210146,1,1
210146,382,338
210146,1,1
210146,28,28
210146,603,546
210146,25,0
210146,628,546
210155,14,11
210155,2,1
210155,34,32
210155,1,1
210155,1,1
210155,11,11
210155,10,9
210155,1,0
210155,1,1
210155,7,6
210155,20,16
210155,1,0
210155,304,248
210155,1,1
210155,1,1
210155,19,17
210155,3,2
210155,1,1
210155,432,359
210155,1,1
210155,5,
210155,438,360
210270,1,0
210270,3,0
210270,143,80
210270,147,80
210270,147,80
210401,8,8
210401,10,10
210401,212,211
210401,8,8
210401,1,1
210401,34,34
210401,9,9
210401,1,1
210401,1,1
210401,1,1
210401,2,2
210401,1,1
210401,9,9
210401,1,1
210401,4,4
210401,2,2
210401,1,1
210401,134,134
210401,2,2
210401,1,1
210401,1,1
210401,1,1
210401,2,2
210401,1,1
210401,3,3
210401,86,85
210401,536,534
210401,9,7
210401,545,541
210429,12,10
210429,2,2
210429,25,25
210429,3,3
210429,1,1
210429,55,52
210429,7,5
210429,1,1
210429,2,1
210429,5,5
210429,1,1
210429,1,0
210429,655,615
210429,1,0
210429,1,1
210429,1,1
210429,1,0
210429,58,55
210429,832,778
210429,30,3
210429,862,781
210438,2,0
210438,8,1
210438,10,1
210438,10,1
210605,1,0
210605,1,0
210605,1,0
210605,1,1
210605,6,1
210605,3915,1773
210605,1,0
210605,1,1
210605,1,0
210605,14,4
210605,3942,1780
210605,3942,1780
210669,3,3
210669,1,1
210669,22,20
210669,6,6
210669,8,5
210669,1,1
210669,2,2
210669,3,3
210669,2,2
210669,1,1
210669,6,6
210669,4,2
210669,1,1
210669,2,2
210669,4,3
210669,15,10
210669,11,10
210669,11,10
210669,1,1
210669,2,2
210669,3,3
210669,16,12
210669,77,69
210669,1,1
210669,40,37
210669,3,2
210669,304,243
210669,2,2
210669,4,3
210669,4,3
210669,4,4
210669,9,8
210669,5,4
210669,1,1
210669,579,483
210669,1,1
210669,1,1
210669,24,14
210669,604,498
210775,1,1
210775,8,8
210775,1,1
210775,14,14
210775,1,1
210775,63,63
210775,20,20
210775,1,1
210775,280,280
210775,389,389
210775,389,389
210906,1,1
210906,5,4
210906,1,1
210906,108,90
210906,115,96
210906,115,96
210942,1,0
210942,29,16
210942,1,1
210942,1,0
210942,1,1
210942,1,0
210942,16,12
210942,2,1
210942,133,76
210942,10,8
210942,2,1
210942,444,203
210942,1,0
210942,642,319
210942,642,319
210960,1,1
210960,2,1
210960,7,5
210960,3,3
210960,6,5
210960,19,15
210960,87,69
210960,232,141
210960,1,1
210960,1,0
210960,14,12
210960,373,253
210960,373,253
211079,2,2
211079,2,0
211079,1,1
211079,8,4
211079,395,223
211079,2,2
211079,410,232
211079,410,232
211088,1,1
211088,9,9
211088,14,14
211088,6,6
211088,8,8
211088,1,1
211088,1,1
211088,2,2
211088,1,1
211088,1,1
211088,2,2
211088,19,19
211088,13,13
211088,1,1
211088,2,2
211088,1,1
211088,2,2
211088,159,159
211088,24,24
211088,2,2
211088,305,305
211088,3,3
211088,1,1
211088,10,10
211088,1,1
211088,3,3
211088,1,1
211088,593,593
211088,4,
211088,597,593
211158,1,1
211158,2,2
211158,9,8
211158,1,1
211158,7,6
211158,189,187
211158,47,45
211158,1957,1852
211158,1,1
211158,2214,2103
211158,4,3
211158,2218,2106
211291,2,2
211291,62,62
211291,7,7
211291,79,79
211291,4,4
211291,8,8
211291,10,10
211291,3,3
211291,1,1
211291,25,25
211291,3,3
211291,1,1
211291,1,1
211291,1,1
211291,1,1
211291,62,62
211291,62,62
211291,2,2
211291,3,3
211291,3,3
211291,1,1
211291,3,3
211291,151,151
211291,2,2
211291,130,130
211291,1,1
211291,16,16
211291,1,1
211291,199,199
211291,3,3
211291,2,2
211291,8,8
211291,2,2
211291,20,20
211291,2,2
211291,1,1
211291,1,1
211291,883,883
211291,50,50
211291,933,933
211307,1,1
211307,1,0
211307,1,1
211307,1,0
211307,15,6
211307,2188,1243
211307,1,1
211307,1,0
211307,30,6
211307,2239,1258
211307,106,50
211307,2345,1308
211361,2,1
211361,3,3
211361,2,1
211361,2,1
211361,1,1
211361,1,0
211361,2,2
211361,1,1
211361,22,22
211361,1,1
211361,5,4
211361,10,9
211361,2,1
211361,16,16
211361,1,1
211361,1082,1007
211361,1,0
211361,1,1
211361,2,0
211361,5,5
211361,4,4
211361,1166,1081
211361,6,5
211361,1,
211361,1173,1086
211440,6,6
211440,1,1
211440,2,2
211440,179,179
211440,9,9
211440,27,27
211440,1,1
211440,1,1
211440,36,36
211440,13,13
211440,4,4
211440,2,2
211440,33,33
211440,5,5
211440,4,4
211440,3,3
211440,2,2
211440,4,4
211440,73,73
211440,71,71
211440,6,6
211440,4,4
211440,5,5
211440,2,2
211440,3,3
211440,9,9
211440,150,150
211440,3,3
211440,146,146
211440,11,11
211440,34,34
211440,2,2
211440,6,6
211440,187,187
211440,4,4
211440,3,3
211440,2,2
211440,5,5
211440,45,45
211440,1,1
211440,39,39
211440,13,13
211440,3,3
211440,4,4
211440,1,1
211440,2,2
211440,1166,1166
211440,1,1
211440,1,1
211440,275,275
211440,1442,1442
211556,2,2
211556,1,1
211556,1,1
211556,1,1
211556,2,2
211556,1,1
211556,1,1
211556,1,1
211556,2,2
211556,2,2
211556,1,1
211556,62,62
211556,2,2
211556,1,1
211556,3,3
211556,1,1
211556,8,0
211556,92,84
211556,92,84
211608,4,4
211608,17,11
211608,14,9
211608,1,0
211608,9,4
211608,1,0
211608,1,0
211608,35,26
211608,13,3
211608,2,1
211608,1,0
211608,247,137
211608,1,0
211608,346,195
211608,346,195
211617,1,0
211617,132,34
211617,133,34
211617,133,34
211644,1,1
211644,1,1
211644,2,2
211644,6,5
211644,1,1
211644,1,1
211644,6,6
211644,1,1
211644,10,10
211644,10,10
211644,18,18
211644,927,839
211644,1,1
211644,1,1
211644,4,4
211644,1,1
211644,1,1
211644,992,903
211644,4,3
211644,996,906
211750,1,1
211750,1,1
211750,1,1
212009,2,2
212009,1,1
212009,26,26
212009,4,4
212009,36,36
212009,1,1
212009,3,3
212009,6,6
212009,1,1
212009,11,11
212009,1,1
212009,1,1
212009,7,7
212009,62,62
212009,41,41
212009,1,1
212009,1,1
212009,1,1
212009,3,3
212009,68,68
212009,1,1
212009,96,96
212009,6,6
212009,7,7
212009,1,1
212009,124,124
212009,5,5
212009,1,1
212009,2,2
212009,2,2
212009,5,5
212009,36,36
212009,5,5
212009,2,2
212009,2,2
212009,1,1
212009,573,573
212009,53,53
212009,626,626
212054,1,1
212054,7,7
212054,117,115
212054,6,6
212054,54,53
212054,22,22
212054,4,4
212054,25,25
212054,5,5
212054,5,5
212054,1,1
212054,12,12
212054,2,1
212054,2,2
212054,8,8
212054,92,91
212054,81,79
212054,4,4
212054,1,1
212054,4,4
212054,1,1
212054,1,1
212054,1,0
212054,19,19
212054,593,589
212054,182,181
212054,13,13
212054,9,9
212054,2,2
212054,1043,1028
212054,7,7
212054,3,3
212054,3,3
212054,25,25
212054,1,1
212054,7,6
212054,74,73
212054,9,9
212054,1,1
212054,36,34
212054,2483,2451
212054,1,1
212054,4,4
212054,1,1
212054,6,6
212054,550,474
212054,3039,2931
212106,3,3
212106,1,1
212106,8,8
212106,5,5
212106,11,11
212106,1,1
212106,5,5
212106,3,3
212106,1,1
212106,3,3
212106,1,1
212106,1,1
212106,1,1
212106,46,46
212106,11,11
212106,10,10
212106,2,2
212106,1,1
212106,55,55
212106,105,105
212106,6,5
212106,92,92
212106,1,1
212106,1111,1109
212106,6,6
212106,1,1
212106,4,4
212106,1,1
212106,12,12
212106,6,6
212106,3,3
212106,3,3
212106,1520,1517
212106,3,3
212106,3,3
212106,24,15
212106,1547,1535
212115,6,5
212115,5,5
212115,270,264
212115,73,70
212115,1,1
212115,1,1
212115,850,780
212115,1,1
212115,2,2
212115,1209,1129
212115,3,1
212115,1212,1130
212133,5,5
212133,10,10
212133,16,15
212133,1,1
212133,1,1
212133,3,3
212133,1,1
212133,34,34
212133,3,3
212133,1,1
212133,1,1
212133,61,56
212133,20,19
212133,6,5
212133,266,172
212133,1,1
212133,5,5
212133,2,2
212133,437,335
212133,13,7
212133,450,342
212160,6,6
212160,1,1
212160,1,0
212160,4,4
212160,1,1
212160,8,8
212160,2,2
212160,5,5
212160,5,5
212160,42,41
212160,48,46
212160,921,783
212160,1,0
212160,2,2
212160,3,3
212160,6,6
212160,1,1
212160,1057,914
212160,29,18
212160,1086,932
212197,3,3
212197,5,5
212197,18,18
212197,1,1
212197,2,2
212197,54,54
212197,4,4
212197,1,1
212197,1,1
212197,1,1
212197,68,68
212197,12,12
212197,1,1
212197,1,1
212197,329,329
212197,1,1
212197,1,1
212197,1,1
212197,10,10
212197,2,2
212197,516,516
212197,14,14
212197,530,530
212212,21,10
212212,21,10
212212,21,10
212230,17,11
212230,17,11
212230,17,11
212267,1,1
212267,59,27
212267,60,28
212267,60,28
212276,54,31
212276,54,31
212276,54,31
212285,27,14
212285,27,14
212285,27,14
212294,27,15
212294,27,15
212294,27,15
212300,22,9
212300,22,9
212300,22,9
212328,3,1
212328,52,23
212328,55,24
212328,55,24
212337,52,19
212337,52,19
212337,52,19
212355,94,48
212355,94,48
212355,94,48
212373,1,0
212373,27,10
212373,28,10
212373,28,10
212382,49,22
212382,49,22
212382,49,22
212391,59,17
212391,59,17
212391,59,17
212601,1,1
212601,7,7
212601,1,1
212601,2,2
