UNITID,EFTOTLT,EFTOTLM,EFTOTLW
101505,5836,2227,3609
101505,1048,391,657
101505,935,378,557
101505,4901,1849,3052
101505,2891,1229,1662
101505,2891,1229,1662
101505,2861,1211,1650
101505,1053,446,607
101505,1808,765,1043
101505,30,18,12
101505,385,170,215
101505,1423,595,828
101505,5651,2099,3552
101505,5651,2099,3552
101505,4633,1726,2907
101505,605,264,341
101505,4028,1462,2566
101505,1018,373,645
101505,550,208,342
101505,3478,1254,2224
101514,11186,4886,6300
101514,11186,4886,6300
101514,9970,4300,5670
101514,2081,954,1127
101514,7889,3346,4543
101514,1216,586,630
101514,839,322,517
101514,7050,3024,4026
101514,4254,2001,2253
101514,4254,2001,2253
101514,4202,1971,2231
101514,1225,559,666
101514,2977,1412,1565
101514,52,30,22
101514,346,157,189
101514,2631,1255,1376
101514,6932,2885,4047
101514,6932,2885,4047
101514,5768,2329,3439
101514,856,395,461
101514,4912,1934,2978
101514,1164,556,608
101514,493,165,328
101514,4419,1769,2650
101541,347,16,331
101541,347,16,331
101541,331,10,321
101541,67,0,67
101541,264,10,254
101541,16,6,10
101541,38,1,37
101541,226,9,217
101541,262,1,261
101541,262,1,261
101541,261,1,260
101541,66,0,66
101541,195,1,194
101541,1,0,1
101541,22,1,21
101541,173,0,173
101541,85,15,70
101541,85,15,70
101541,70,9,61
101541,1,0,1
101541,69,9,60
101541,15,6,9
101541,16,0,16
101541,53,9,44
101569,3028,1233,1795
101569,3028,1233,1795
101569,2894,1197,1697
101569,699,344,355
101569,2195,853,1342
101569,134,36,98
101569,318,154,164
101569,1877,699,1178
101569,1788,762,1026
101569,1788,762,1026
101569,1787,762,1025
101569,585,272,313
101569,1202,490,712
101569,1,0,1
101569,182,99,83
101569,1020,391,629
101569,1240,471,769
101569,1240,471,769
101569,1107,435,672
101569,114,72,42
101569,993,363,630
101569,133,36,97
101569,136,55,81
101569,857,308,549
101587,4427,1219,3208
101587,1999,857,1142
101587,1988,851,1137
101587,380,158,222
101587,1608,693,915
101587,11,6,5
101587,2428,362,2066
101587,252,114,138
101587,1356,579,777
101587,3890,1059,2831
101587,1696,749,947
101587,1694,748,946
101587,375,155,220
101587,1319,593,726
101587,2,1,1
101587,2194,310,1884
101587,219,104,115
101587,1100,489,611
101587,537,160,377
101587,303,108,195
101587,294,103,191
101587,5,3,2
101587,289,100,189
101587,9,5,4
101587,234,52,182
101587,33,10,23
101587,256,90,166
101602,1570,606,964
101602,1570,606,964
101602,1372,501,871
101602,464,194,270
101602,908,307,601
101602,198,105,93
101602,124,37,87
101602,784,270,514
101602,972,394,578
101602,972,394,578
101602,969,393,576
101602,410,173,237
101602,559,220,339
101602,3,1,2
101602,82,27,55
101602,477,193,284
101602,598,212,386
101602,598,212,386
101602,403,108,295
101602,54,21,33
101602,349,87,262
101602,195,104,91
101602,42,10,32
101602,307,77,230
101648,418,340,78
101648,418,340,78
101648,411,339,72
101648,249,205,44
101648,162,134,28
101648,7,1,6
101648,27,23,4
101648,135,111,24
101648,411,339,72
101648,411,339,72
101648,411,339,72
101648,249,205,44
101648,162,134,28
101648,27,23,4
101648,135,111,24
101648,7,1,6
101648,7,1,6
101648,7,1,6
101675,1666,874,792
101675,1666,874,792
101675,1663,873,790
101675,406,245,161
101675,1257,628,629
101675,3,1,2
101675,156,85,71
101675,1101,543,558
101675,1577,834,743
101675,1577,834,743
101675,1576,834,742
101675,404,243,161
101675,1172,591,581
101675,1,0,1
101675,147,80,67
101675,1025,511,514
101675,89,40,49
101675,89,40,49
101675,87,39,48
101675,2,2,0
101675,85,37,48
101675,2,1,1
101675,9,5,4
101675,76,32,44
101693,1610,513,1097
101693,1481,489,992
101693,1472,486,986
101693,259,106,153
101693,1213,380,833
101693,9,3,6
101693,129,24,105
101693,128,46,82
101693,1085,334,751
101693,1288,461,827
101693,1257,456,801
101693,1257,456,801
101693,258,106,152
101693,999,350,649
101693,31,5,26
101693,113,45,68
101693,886,305,581
101693,322,52,270
101693,224,33,191
101693,215,30,185
101693,1,0,1
101693,214,30,184
101693,9,3,6
101693,98,19,79
101693,15,1,14
101693,199,29,170
101709,3062,1003,2059
101709,2618,890,1728
101709,2610,886,1724
101709,531,176,355
101709,2079,710,1369
101709,8,4,4
101709,444,113,331
101709,173,65,108
101709,1906,645,1261
101709,2526,802,1724
101709,2350,770,1580
101709,2348,769,1579
101709,519,172,347
101709,1829,597,1232
101709,2,1,1
101709,176,32,144
101709,158,58,100
101709,1671,539,1132
101709,536,201,335
101709,268,120,148
101709,262,117,145
101709,12,4,8
101709,250,113,137
101709,6,3,3
101709,268,81,187
101709,15,7,8
101709,235,106,129
101736,3854,1667,2187
101736,3854,1667,2187
101736,3235,1320,1915
101736,811,370,441
101736,2424,950,1474
101736,619,347,272
101736,237,89,148
101736,2187,861,1326
101736,1840,856,984
101736,1840,856,984
101736,1834,851,983
101736,668,308,360
101736,1166,543,623
101736,6,5,1
101736,138,61,77
101736,1028,482,546
101736,2014,811,1203
101736,2014,811,1203
101736,1401,469,932
101736,143,62,81
101736,1258,407,851
101736,613,342,271
101736,99,28,71
101736,1159,379,780
101879,6931,2915,4016
101879,5881,2504,3377
101879,5536,2382,3154
101879,970,398,572
101879,4566,1984,2582
101879,345,122,223
101879,1050,411,639
101879,523,230,293
101879,4043,1754,2289
101879,5133,2192,2941
101879,4795,2043,2752
101879,4784,2040,2744
101879,953,388,565
101879,3831,1652,2179
101879,11,3,8
101879,338,149,189
101879,449,205,244
101879,3382,1447,1935
101879,1798,723,1075
101879,1086,461,625
101879,752,342,410
101879,17,10,7
101879,735,332,403
101879,334,119,215
101879,712,262,450
101879,74,25,49
101879,661,307,354
101897,2834,1113,1721
101897,2834,1113,1721
101897,2376,897,1479
101897,664,280,384
101897,1712,617,1095
101897,458,216,242
101897,102,42,60
101897,1610,575,1035
101897,1450,609,841
101897,1450,609,841
101897,1432,600,832
101897,538,223,315
101897,894,377,517
101897,18,9,9
101897,69,31,38
101897,825,346,479
101897,1384,504,880
101897,1384,504,880
101897,944,297,647
101897,126,57,69
101897,818,240,578
101897,440,207,233
101897,33,11,22
101897,785,229,556
101912,1903,807,1096
101912,1861,791,1070
101912,1854,789,1065
101912,365,151,214
101912,1489,638,851
101912,7,2,5
101912,42,16,26
101912,75,37,38
101912,1414,601,813
101912,1810,761,1049
101912,1771,747,1024
101912,1770,747,1023
101912,364,151,213
101912,1406,596,810
101912,1,0,1
101912,39,14,25
101912,74,36,38
101912,1332,560,772
101912,93,46,47
101912,90,44,46
101912,84,42,42
101912,1,0,1
101912,83,42,41
101912,6,2,4
101912,3,2,1
101912,1,1,0
101912,82,41,41
101949,1349,522,827
101949,1349,522,827
101949,1218,444,774
101949,469,220,249
101949,749,224,525
101949,131,78,53
101949,112,38,74
101949,637,186,451
101949,886,369,517
101949,886,369,517
101949,886,369,517
101949,427,207,220
101949,459,162,297
101949,79,29,50
101949,380,133,247
101949,463,153,310
101949,463,153,310
101949,332,75,257
101949,42,13,29
101949,290,62,228
101949,131,78,53
101949,33,9,24
101949,257,53,204
101958,102,4,98
101958,102,4,98
101958,102,4,98
101958,4,0,4
101958,98,4,94
101958,98,4,94
101958,102,4,98
101958,102,4,98
101958,102,4,98
101958,4,0,4
101958,98,4,94
101958,98,4,94
101994,517,196,321
101994,517,196,321
101994,414,138,276
101994,77,38,39
101994,337,100,237
101994,103,58,45
101994,74,23,51
101994,263,77,186
101994,260,100,160
101994,260,100,160
101994,260,100,160
101994,68,32,36
101994,192,68,124
101994,47,15,32
101994,145,53,92
101994,257,96,161
101994,257,96,161
101994,154,38,116
101994,9,6,3
101994,145,32,113
101994,103,58,45
101994,27,8,19
101994,118,24,94
102030,3896,1570,2326
102030,3896,1570,2326
102030,3363,1337,2026
102030,965,482,483
102030,2398,855,1543
102030,533,233,300
102030,399,152,247
102030,1999,703,1296
102030,2171,961,1210
102030,2171,961,1210
102030,2170,960,1210
102030,835,419,416
102030,1335,541,794
102030,1,1,0
102030,276,109,167
102030,1059,432,627
102030,1725,609,1116
102030,1725,609,1116
102030,1193,377,816
102030,130,63,67
102030,1063,314,749
102030,532,232,300
102030,123,43,80
102030,940,271,669
102049,4833,1826,3007
102049,3013,1047,1966
102049,2995,1039,1956
102049,765,267,498
102049,2230,772,1458
102049,18,8,10
102049,1820,779,1041
102049,148,47,101
102049,2082,725,1357
102049,4361,1688,2673
102049,2850,998,1852
102049,2844,996,1848
102049,755,263,492
102049,2089,733,1356
102049,6,2,4
102049,1511,690,821
102049,127,44,83
102049,1962,689,1273
102049,472,138,334
102049,163,49,114
102049,151,43,108
102049,10,4,6
102049,141,39,102
102049,12,6,6
102049,309,89,220
102049,21,3,18
102049,120,36,84
102058,611,336,275
102058,582,320,262
102058,447,255,192
102058,240,130,110
102058,207,125,82
102058,135,65,70
102058,29,16,13
102058,97,65,32
102058,110,60,50
102058,478,257,221
102058,455,245,210
102058,320,180,140
102058,190,100,90
102058,130,80,50
102058,135,65,70
102058,23,12,11
102058,60,40,20
102058,70,40,30
102058,133,79,54
102058,127,75,52
102058,127,75,52
102058,50,30,20
102058,77,45,32
102058,6,4,2
102058,37,25,12
102058,40,20,20
102067,5068,2209,2859
102067,5068,2209,2859
102067,4859,2122,2737
102067,1356,655,701
102067,3503,1467,2036
102067,209,87,122
102067,445,221,224
102067,3058,1246,1812
102067,2468,1211,1257
102067,2468,1211,1257
102067,2454,1203,1251
102067,877,447,430
102067,1577,756,821
102067,14,8,6
102067,227,128,99
102067,1350,628,722
102067,2600,998,1602
102067,2600,998,1602
102067,2405,919,1486
102067,479,208,271
102067,1926,711,1215
102067,195,79,116
102067,218,93,125
102067,1708,618,1090
102076,2295,907,1388
102076,2295,907,1388
102076,2161,846,1315
102076,716,298,418
102076,1445,548,897
102076,134,61,73
102076,177,65,112
102076,1268,483,785
102076,1541,648,893
102076,1541,648,893
102076,1538,647,891
102076,656,277,379
102076,882,370,512
102076,3,1,2
102076,111,46,65
102076,771,324,447
102076,754,259,495
102076,754,259,495
102076,623,199,424
102076,60,21,39
102076,563,178,385
102076,131,60,71
102076,66,19,47
102076,497,159,338
102094,15065,5806,9259
102094,11307,4896,6411
102094,11048,4787,6261
102094,1878,823,1055
102094,9170,3964,5206
102094,259,109,150
102094,3758,910,2848
102094,952,395,557
102094,8218,3569,4649
102094,12028,4633,7395
102094,8767,3838,4929
102094,8754,3830,4924
102094,1834,804,1030
102094,6920,3026,3894
102094,13,8,5
102094,3261,795,2466
102094,779,332,447
102094,6141,2694,3447
102094,3037,1173,1864
102094,2540,1058,1482
102094,2294,957,1337
102094,44,19,25
102094,2250,938,1312
102094,246,101,145
102094,497,115,382
102094,173,63,110
102094,2077,875,1202
102234,1422,563,859
102234,1292,520,772
102234,1269,504,765
102234,435,172,263
102234,834,332,502
102234,23,16,7
102234,130,43,87
102234,47,29,18
102234,787,303,484
102234,1210,488,722
102234,1205,488,717
102234,1205,488,717
102234,432,172,260
102234,773,316,457
102234,5,0,5
102234,44,28,16
102234,729,288,441
102234,212,75,137
102234,87,32,55
102234,64,16,48
102234,3,0,3
102234,61,16,45
102234,23,16,7
102234,125,43,82
102234,3,1,2
102234,58,15,43
102261,161,94,67
102261,161,94,67
102261,160,94,66
102261,17,8,9
102261,143,86,57
102261,1,0,1
102261,30,17,13
102261,113,69,44
102261,130,79,51
102261,130,79,51
102261,130,79,51
102261,16,8,8
102261,114,71,43
102261,25,15,10
102261,89,56,33
102261,31,15,16
102261,31,15,16
102261,30,15,15
102261,1,0,1
102261,29,15,14
102261,1,0,1
102261,5,2,3
102261,24,13,11
102270,863,443,420
102270,863,443,420
102270,863,443,420
102270,163,77,86
102270,700,366,334
102270,81,52,29
102270,619,314,305
102270,808,411,397
102270,808,411,397
102270,808,411,397
102270,163,77,86
102270,645,334,311
102270,62,40,22
102270,583,294,289
102270,55,32,23
102270,55,32,23
102270,55,32,23
102270,55,32,23
102270,19,12,7
102270,36,20,16
102298,932,440,492
102298,932,440,492
102298,894,411,483
102298,276,149,127
102298,618,262,356
102298,38,29,9
102298,5,0,5
102298,613,262,351
102298,849,386,463
102298,849,386,463
102298,849,386,463
102298,256,136,120
102298,593,250,343
102298,5,0,5
102298,588,250,338
102298,83,54,29
102298,83,54,29
102298,45,25,20
102298,20,13,7
102298,25,12,13
102298,38,29,9
102298,25,12,13
102313,1351,673,678
102313,1351,673,678
102313,1262,643,619
102313,270,149,121
102313,992,494,498
102313,89,30,59
102313,183,92,91
102313,809,402,407
102313,711,394,317
102313,711,394,317
102313,710,393,317
102313,201,110,91
102313,509,283,226
102313,1,1,0
102313,112,65,47
102313,397,218,179
102313,640,279,361
102313,640,279,361
102313,552,250,302
102313,69,39,30
102313,483,211,272
102313,88,29,59
102313,71,27,44
102313,412,184,228
102368,20573,7506,13067
102368,16316,6221,10095
102368,16208,6175,10033
102368,2121,862,1259
102368,14087,5313,8774
102368,108,46,62
102368,4257,1285,2972
102368,1331,445,886
102368,12756,4868,7888
102368,10334,3975,6359
102368,9141,3614,5527
102368,9109,3602,5507
102368,1613,674,939
102368,7496,2928,4568
102368,32,12,20
102368,1193,361,832
102368,647,229,418
102368,6849,2699,4150
102368,10239,3531,6708
102368,7175,2607,4568
102368,7099,2573,4526
102368,508,188,320
102368,6591,2385,4206
102368,76,34,42
102368,3064,924,2140
102368,684,216,468
102368,5907,2169,3738
102377,3118,1258,1860
102377,2584,1093,1491
102377,2584,1093,1491
102377,659,246,413
102377,1925,847,1078
102377,534,165,369
102377,55,27,28
102377,1870,820,1050
102377,2954,1183,1771
102377,2468,1038,1430
102377,2468,1038,1430
102377,645,244,401
102377,1823,794,1029
102377,486,145,341
102377,54,27,27
102377,1769,767,1002
102377,164,75,89
102377,116,55,61
102377,116,55,61
102377,14,2,12
102377,102,53,49
102377,48,20,28
102377,1,0,1
102377,101,53,48
102395,347,241,106
102395,95,79,16
102395,80,68,12
102395,80,68,12
102395,15,11,4
102395,252,162,90
102395,26,23,3
102395,54,45,9
102395,89,61,28
102395,14,12,2
102395,14,12,2
102395,14,12,2
102395,75,49,26
102395,2,2,0
102395,12,10,2
102395,258,180,78
102395,81,67,14
102395,66,56,10
102395,66,56,10
102395,15,11,4
102395,177,113,64
102395,24,21,3
102395,42,35,7
102429,3490,1265,2225
102429,3490,1265,2225
102429,3212,1141,2071
102429,905,395,510
102429,2307,746,1561
102429,278,124,154
102429,264,86,178
102429,2043,660,1383
102429,1808,710,1098
102429,1808,710,1098
102429,1804,707,1097
102429,753,322,431
102429,1051,385,666
102429,4,3,1
102429,115,43,72
102429,936,342,594
102429,1682,555,1127
102429,1682,555,1127
102429,1408,434,974
102429,152,73,79
102429,1256,361,895
102429,274,121,153
102429,149,43,106
102429,1107,318,789
102553,17363,7086,10277
102553,16380,6762,9618
102553,13116,5470,7646
102553,1965,821,1144
102553,11151,4649,6502
102553,3264,1292,1972
102553,983,324,659
102553,613,257,356
102553,10538,4392,6146
102553,7904,3593,4311
102553,7679,3519,4160
102553,7193,3245,3948
102553,1411,603,808
102553,5782,2642,3140
102553,486,274,212
102553,225,74,151
102553,359,171,188
102553,5423,2471,2952
102553,9459,3493,5966
102553,8701,3243,5458
102553,5923,2225,3698
102553,554,218,336
102553,5369,2007,3362
102553,2778,1018,1760
102553,758,250,508
102553,254,86,168
102553,5115,1921,3194
102580,42,22,20
102580,42,22,20
102580,26,16,10
102580,13,5,8
102580,13,11,2
102580,16,6,10
102580,13,11,2
102580,21,13,8
102580,21,13,8
102580,21,13,8
102580,12,5,7
102580,9,8,1
102580,9,8,1
102580,21,9,12
102580,21,9,12
102580,5,3,2
102580,1,0,1
102580,4,3,1
102580,16,6,10
102580,4,3,1
102614,9166,3892,5274
102614,7989,3411,4578
102614,5729,2530,3199
102614,981,480,501
102614,4748,2050,2698
102614,2260,881,1379
102614,1177,481,696
102614,462,209,253
102614,4286,1841,2445
102614,4283,2097,2186
102614,3654,1824,1830
102614,3555,1772,1783
102614,775,403,372
102614,2780,1369,1411
102614,99,52,47
102614,629,273,356
102614,288,137,151
102614,2492,1232,1260
102614,4883,1795,3088
102614,4335,1587,2748
102614,2174,758,1416
102614,206,77,129
102614,1968,681,1287
102614,2161,829,1332
102614,548,208,340
102614,174,72,102
102614,1794,609,1185
102632,2996,1040,1956
102632,2645,945,1700
102632,1488,520,968
102632,228,105,123
102632,1260,415,845
102632,1157,425,732
102632,351,95,256
102632,174,55,119
102632,1086,360,726
102632,889,381,508
102632,821,358,463
102632,759,327,432
102632,159,78,81
102632,600,249,351
102632,62,31,31
102632,68,23,45
102632,101,42,59
102632,499,207,292
102632,2107,659,1448
102632,1824,587,1237
102632,729,193,536
102632,69,27,42
102632,660,166,494
102632,1095,394,701
102632,283,72,211
102632,73,13,60
102632,587,153,434
102669,669,235,434
102669,387,132,255
102669,340,118,222
102669,32,16,16
102669,308,102,206
102669,47,14,33
102669,282,103,179
102669,63,21,42
102669,245,81,164
102669,323,124,199
102669,245,92,153
102669,209,82,127
102669,31,16,15
102669,178,66,112
102669,36,10,26
102669,78,32,46
102669,33,10,23
102669,145,56,89
102669,346,111,235
102669,142,40,102
102669,131,36,95
102669,1,0,1
102669,130,36,94
102669,11,4,7
102669,204,71,133
102669,30,11,19
102669,100,25,75
102711,1347,1032,315
102711,1347,1032,315
102711,1347,1032,315
102711,359,256,103
102711,988,776,212
102711,988,776,212
102711,301,149,152
102711,301,149,152
102711,301,149,152
102711,180,107,73
102711,121,42,79
102711,121,42,79
102711,1046,883,163
102711,1046,883,163
102711,1046,883,163
102711,179,149,30
102711,867,734,133
102711,867,734,133
102845,2191,611,1580
102845,2191,611,1580
102845,2191,611,1580
102845,1053,302,751
102845,1138,309,829
102845,1138,309,829
102845,2191,611,1580
102845,2191,611,1580
102845,2191,611,1580
102845,1053,302,751
102845,1138,309,829
102845,1138,309,829
103361,471,182,289
103361,471,182,289
103361,134,42,92
103361,8,3,5
103361,126,39,87
103361,337,140,197
103361,4,0,4
103361,122,39,83
103361,55,24,31
103361,55,24,31
103361,47,18,29
103361,5,1,4
103361,42,17,25
103361,8,6,2
103361,1,0,1
103361,41,17,24
103361,416,158,258
103361,416,158,258
103361,87,24,63
103361,3,2,1
103361,84,22,62
103361,329,134,195
103361,3,0,3
103361,81,22,59
103501,335,60,275
103501,335,60,275
103501,335,60,275
103501,102,19,83
103501,233,41,192
103501,4,2,2
103501,229,39,190
103501,335,60,275
103501,335,60,275
103501,335,60,275
103501,102,19,83
103501,233,41,192
103501,4,2,2
103501,229,39,190
103644,2761,742,2019
103644,2761,742,2019
103644,2761,742,2019
103644,110,26,84
103644,2651,716,1935
103644,712,204,508
103644,1939,512,1427
103644,1488,350,1138
103644,1488,350,1138
103644,1488,350,1138
103644,97,17,80
103644,1391,333,1058
103644,351,95,256
103644,1040,238,802
103644,1273,392,881
103644,1273,392,881
103644,1273,392,881
103644,13,9,4
103644,1260,383,877
103644,361,109,252
103644,899,274,625
103723,254,189,65
103723,254,189,65
103723,254,189,65
103723,254,189,65
103723,254,189,65
103723,206,150,56
103723,206,150,56
103723,206,150,56
103723,206,150,56
103723,206,150,56
103723,48,39,9
103723,48,39,9
103723,48,39,9
103723,48,39,9
103723,48,39,9
103732,43,8,35
103732,43,8,35
103732,43,8,35
103732,13,2,11
103732,30,6,24
103732,30,6,24
103732,34,6,28
103732,34,6,28
103732,34,6,28
103732,10,2,8
103732,24,4,20
103732,24,4,20
103732,9,2,7
103732,9,2,7
103732,9,2,7
103732,3,0,3
103732,6,2,4
103732,6,2,4
103741,175,10,165
103741,175,10,165
103741,175,10,165
103741,65,4,61
103741,110,6,104
103741,110,6,104
103741,140,9,131
103741,140,9,131
103741,140,9,131
103741,58,4,54
103741,82,5,77
